game_id,play_type,duration_of_play,time_after_play,qtr,shooter_name,shooter_id,rebounder_name,rebounder_id,assister_name,assister_id,blocker_name,blocker_id,fouler_name,fouler_id,turnover_player_name,turnover_player_id,violater_name,violater_id,stealer_name,stealer_id,distance,jumper_one_name,jumper_one_id,jumper_two_name,jumper_two_id,jumper_three_name,jumper_three_id,tech_one_name,tech_one_id,tech_two_name,tech_two_id,free_throw_number,free_throw_total,made_free_throw,was_team
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,2.0,00:00.0,1,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656359,SUBSTITUTION,0.0,12:00.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,22.0,11:38.0,2,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656359,MADE_SHOT,9.0,11:29.0,2,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,20.0,11:09.0,2,Payton Pritchard,4066354,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,13.0,10:56.0,2,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,16.0,10:40.0,2,Daniel Gafford,4278049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,10.0,10:30.0,2,Sam Hauser,4065804,NA,NA,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SHOOTING_FOUL,11.0,10:19.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Sam Hauser,4065804,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,10:19.0,2,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,true,false
401656359,FREE_THROW,0.0,10:19.0,2,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,true,false
401656359,MADE_SHOT,12.0,10:07.0,2,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,09:55.0,2,Kyrie Irving,6442,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,09:39.0,2,Payton Pritchard,4066354,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,09:26.0,2,Kyrie Irving,6442,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,PERSONAL_FOUL,6.0,09:20.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,09:20.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,09:20.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,09:00.0,2,Payton Pritchard,4066354,Dereck Lively II,4683688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SHOOTING_FOUL,11.0,08:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Payton Pritchard,4066354,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,08:49.0,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,false,true
401656359,SUBSTITUTION,0.0,08:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,08:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,08:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,08:49.0,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,true,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,08:26.0,2,Kristaps Porzingis,3102531,Dereck Lively II,4683688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,PERSONAL_FOUL,10.0,08:16.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Kristaps Porzingis,3102531,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OUT_OF_BOUNCE_TURNOVER,13.0,08:03.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dereck Lively II,4683688,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,07:46.0,2,Jayson Tatum,4065648,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,07:31.0,2,P.J. Washington,4278078,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,21.0,07:10.0,2,Kristaps Porzingis,3102531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,06:55.0,2,Luka Doncic,3945274,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,25.0,06:30.0,2,Kristaps Porzingis,3102531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,TIMEOUT,1.0,06:29.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,06:29.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,06:29.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,06:29.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,18.0,06:11.0,2,Derrick Jones Jr.,3936099,NA,NA,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,05:54.0,2,Jrue Holiday,3995,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,PERSONAL_FOUL,18.0,05:36.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,05:25.0,2,Luka Doncic,3945274,Jayson Tatum,4065648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,10.0,05:15.0,2,Jaylen Brown,3917376,NA,NA,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,STEAL_TURNOVER,10.0,05:05.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luka Doncic,3945274,NA,NA,Jaylen Brown,3917376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,4.0,05:01.0,2,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OFFENSIVE_FOUL,12.0,04:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Maxi Kleber,2960236,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OFFENSIVE_FOUL_TURNOVER,0.0,04:49.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxi Kleber,2960236,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,16.0,04:33.0,2,Derrick White,3078576,NA,NA,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OUT_OF_BOUNCE_TURNOVER,14.0,04:19.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kyrie Irving,6442,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,8.0,04:11.0,2,Jayson Tatum,4065648,NA,NA,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,12.0,03:59.0,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,15.0,03:44.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,BLOCK_AND_NO_POSSESSION_CHANGE,11.0,03:33.0,2,Jayson Tatum,4065648,NA,NA,NA,NA,Maxi Kleber,2960236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656359,SHOT_CLOCK_TURNOVER,0.0,03:33.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,03:15.0,2,P.J. Washington,4278078,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,03:03.0,2,Derrick White,3078576,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,PERSONAL_FOUL,1.0,03:02.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,03:02.0,2,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,false,true
401656359,FREE_THROW_DEFENSIVE_REBOUND,0.0,03:02.0,2,P.J. Washington,4278078,Jayson Tatum,4065648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,false,false
401656359,STEAL_TURNOVER,6.0,02:56.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jayson Tatum,4065648,NA,NA,Kyrie Irving,6442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,6.0,02:50.0,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,TIMEOUT,0.0,02:50.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,02:50.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,18.0,02:32.0,2,Jayson Tatum,4065648,NA,NA,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,24.0,02:08.0,2,Luka Doncic,3945274,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,2.0,02:06.0,2,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,18.0,01:48.0,2,Kristaps Porzingis,3102531,NA,NA,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,23.0,01:25.0,2,Maxi Kleber,2960236,NA,NA,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SHOOTING_FOUL,7.0,01:18.0,2,NA,NA,NA,NA,NA,NA,NA,NA,Maxi Kleber,2960236,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,01:18.0,2,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,false,true
401656359,SUBSTITUTION,0.0,01:18.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW_DEFENSIVE_REBOUND,0.0,01:18.0,2,Jaylen Brown,3917376,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,false,false
401656359,MADE_SHOT,23.0,00:55.0,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,21.9,00:33.100,2,Jayson Tatum,4065648,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,24.0,00:09.99,2,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,9.1,00:00.0,2,Jayson Tatum,4065648,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,12:00.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,19.0,11:41.0,3,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,ASSIST_MADE_SHOT,19.0,11:22.0,3,Derrick White,3078576,NA,NA,Jayson Tatum,4065648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,23.0,10:59.0,3,Kyrie Irving,6442,Daniel Gafford,4278049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,0.0,10:59.0,3,Daniel Gafford,4278049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,10:46.0,3,Derrick White,3078576,Derrick Jones Jr.,3936099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,10:26.0,3,Luka Doncic,3945274,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,10:15.0,3,Jaylen Brown,3917376,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,9.0,10:06.0,3,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,STEAL_TURNOVER,19.0,09:47.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jayson Tatum,4065648,NA,NA,Luka Doncic,3945274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,10.0,09:37.0,3,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,true
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,09:20.0,3,Al Horford,3213,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,09:08.0,3,Kyrie Irving,6442,Jrue Holiday,3995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,08:59.0,3,Derrick White,3078576,Luka Doncic,3945274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,BLOCK_AND_POSSESSION_CHANGE,13.0,08:46.0,3,Luka Doncic,3945274,Jaylen Brown,3917376,NA,NA,Al Horford,3213,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OFFENSIVE_CHARGE,2.0,08:44.0,3,NA,NA,NA,NA,NA,NA,NA,NA,Jaylen Brown,3917376,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OFFENSIVE_FOUL_TURNOVER,0.0,08:44.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaylen Brown,3917376,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SUBSTITUTION,0.0,08:44.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,STEAL_TURNOVER,17.0,08:27.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kyrie Irving,6442,NA,NA,Jrue Holiday,3995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MISSED_SHOT_OFFENSIVE_REBOUND,5.0,08:22.0,3,Jrue Holiday,3995,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,SHOOTING_FOUL,0.0,08:22.0,3,NA,NA,NA,NA,NA,NA,NA,NA,Dereck Lively II,4683688,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,FREE_THROW,0.0,08:22.0,3,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,true,false
401656359,FREE_THROW,0.0,08:22.0,3,Derrick White,3078576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,true,false
401656359,MADE_SHOT,12.0,08:10.0,3,Kyrie Irving,6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,OUT_OF_BOUNCE_TURNOVER,20.0,07:50.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jayson Tatum,4065648,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,MADE_SHOT,6.0,07:44.0,3,P.J. Washington,4278078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
401656359,TIMEOUT,1.0,07:43.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,false,false
