game_id,play_type,duration_of_play,time_after_play,qtr
401656361,FREE_THROW,0.0,03:24.0,3
401656361,FREE_THROW,0.0,03:24.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,28.0,02:56.0,3
401656361,ASSIST_MADE_SHOT,8.0,02:48.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,02:29.0,3
401656361,ASSIST_MADE_SHOT,15.0,02:14.0,3
401656361,ASSIST_MADE_SHOT,25.0,01:49.0,3
401656361,PERSONAL_FOUL,5.0,01:44.0,3
401656361,FREE_THROW,0.0,01:44.0,3
401656361,SUBSTITUTION,0.0,01:44.0,3
401656361,SUBSTITUTION,0.0,01:44.0,3
401656361,SUBSTITUTION,0.0,01:44.0,3
401656361,SUBSTITUTION,0.0,01:44.0,3
401656361,FREE_THROW,0.0,01:44.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,01:20.0,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,01:11.0,3
401656361,ASSIST_MADE_SHOT,7.0,01:04.0,3
401656361,MADE_SHOT,22.9,00:41.100,3
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,19.1,00:22.0,3
401656361,MADE_SHOT,15.0,00:07.0,3
401656361,PERSONAL_TAKE_FOUL,3.9,00:03.100,3
401656361,SUBSTITUTION,0.0,00:03.100,3
401656361,BLOCK_AND_NO_POSSESSION_CHANGE,3.1,00:00.0,3
401656361,SUBSTITUTION,0.0,12:00.0,4
401656361,SUBSTITUTION,0.0,12:00.0,4
401656361,OFFENSIVE_FOUL,13.0,11:47.0,4
401656361,OFFENSIVE_FOUL_TURNOVER,0.0,11:47.0,4
401656361,ASSIST_MADE_SHOT,18.0,11:29.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,11:17.0,4
401656361,LOOSE_BALL_FOUL,0.0,11:17.0,4
401656361,ASSIST_MADE_SHOT,10.0,11:07.0,4
401656361,TIMEOUT,1.0,11:06.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,10:42.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,10:18.0,4
401656361,ASSIST_MADE_SHOT,4.0,10:14.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,23.0,09:51.0,4
401656361,PERSONAL_FOUL,7.0,09:44.0,4
401656361,SUBSTITUTION,0.0,09:44.0,4
401656361,MADE_SHOT,10.0,09:34.0,4
401656361,PERSONAL_FOUL,10.0,09:24.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,16.0,09:08.0,4
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,12.0,08:56.0,4
401656361,MADE_SHOT,0.0,08:56.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,08:32.0,4
401656361,ASSIST_MADE_SHOT,8.0,08:24.0,4
401656361,TIMEOUT,1.0,08:23.0,4
401656361,SUBSTITUTION,0.0,08:23.0,4
401656361,STEAL_TURNOVER,19.0,08:04.0,4
401656361,SHOOTING_FOUL,3.0,08:01.0,4
401656361,FREE_THROW,0.0,08:01.0,4
401656361,FREE_THROW,0.0,08:01.0,4
401656361,ASSIST_MADE_SHOT,16.0,07:45.0,4
401656361,MADE_SHOT,18.0,07:27.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,07:09.0,4
401656361,ASSIST_MADE_SHOT,8.0,07:01.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,06:39.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,06:24.0,4
401656361,TRAVELING_TURNOVER,3.0,06:21.0,4
401656361,SHOOTING_FOUL,10.0,06:11.0,4
401656361,FREE_THROW,0.0,06:11.0,4
401656361,FREE_THROW,0.0,06:11.0,4
401656361,FREE_THROW,0.0,06:11.0,4
401656361,STEAL_TURNOVER,17.0,05:54.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,05:34.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,05:25.0,4
401656361,TIMEOUT,0.0,05:25.0,4
401656361,PERSONAL_FOUL,17.0,05:08.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,04:55.0,4
401656361,PERSONAL_FOUL,17.0,04:38.0,4
401656361,TIMEOUT,0.0,04:38.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,04:24.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,04:15.0,4
401656361,PERSONAL_FOUL,3.0,04:12.0,4
401656361,TIMEOUT,0.0,04:12.0,4
401656361,SUBSTITUTION,0.0,04:12.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,03:51.0,4
401656361,MADE_SHOT,14.0,03:37.0,4
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,29.0,03:08.0,4
401656361,MADE_SHOT,0.0,03:08.0,4
401656361,OFFENSIVE_FOUL,3.0,03:05.0,4
401656361,OFFENSIVE_FOUL_TURNOVER,0.0,03:05.0,4
401656361,ASSIST_MADE_SHOT,17.0,02:48.0,4
401656361,SHOOTING_FOUL,16.0,02:32.0,4
401656361,FREE_THROW,0.0,02:32.0,4
401656361,FREE_THROW,0.0,02:32.0,4
401656361,ASSIST_MADE_SHOT,15.0,02:17.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,01:57.0,4
401656361,STEAL_TURNOVER,1.0,01:56.0,4
401656361,MISSED_SHOT_OFFENSIVE_REBOUND,1.0,01:55.0,4
401656361,MADE_SHOT,0.0,01:55.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,25.0,01:30.0,4
401656361,ASSIST_MADE_SHOT,10.0,01:20.0,4
401656361,MADE_SHOT,19.0,01:01.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,14.799999999999997,00:46.200,4
401656361,OUT_OF_BOUNCE_TURNOVER,4.200000000000003,00:42.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,00:22.0,4
401656361,LOOSE_BALL_FOUL,0.0,00:22.0,4
401656361,FREE_THROW,0.0,00:22.0,4
401656361,FREE_THROW,0.0,00:22.0,4
401656361,TIMEOUT,0.0,00:22.0,4
401656361,MISSED_SHOT_DEFENSIVE_REBOUND,5.899999999999999,00:16.100,4
401656361,PERSONAL_TAKE_FOUL,2.0000000000000018,00:14.99,4
401656361,FREE_THROW,0.0,00:14.99,4
401656361,FREE_THROW,0.0,00:14.99,4
401656361,PERSONAL_TAKE_FOUL,4.0,00:10.99,4
401656361,FREE_THROW,0.0,00:10.99,4
401656361,FREE_THROW,0.0,00:10.99,4
401656360,JUMPBALL,0.0,12:00.0,1
401656360,MADE_SHOT,22.0,11:38.0,1
401656360,ASSIST_MADE_SHOT,8.0,11:30.0,1
401656360,MADE_SHOT,19.0,11:11.0,1
401656360,OUT_OF_BOUNCE_TURNOVER,12.0,10:59.0,1
401656360,ASSIST_MADE_SHOT,11.0,10:48.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,21.0,10:27.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,10:08.0,1
401656360,ASSIST_MADE_SHOT,3.0,10:05.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,15.0,09:50.0,1
401656360,LOOSE_BALL_FOUL,0.0,09:50.0,1
401656360,MADE_SHOT,10.0,09:40.0,1
401656360,ASSIST_MADE_SHOT,20.0,09:20.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,17.0,09:03.0,1
401656360,LOOSE_BALL_FOUL,0.0,09:03.0,1
401656360,MADE_SHOT,12.0,08:51.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,08:32.0,1
401656360,BLOCK_AND_NO_POSSESSION_CHANGE,7.0,08:25.0,1
401656360,SUBSTITUTION,0.0,08:25.0,1
401656360,ASSIST_MADE_SHOT,6.0,08:19.0,1
401656360,TIMEOUT,1.0,08:18.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,16.0,08:02.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,8.0,07:54.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,07:43.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,07:26.0,1
401656360,STEAL_TURNOVER,11.0,07:15.0,1
401656360,SHOOTING_FOUL,4.0,07:11.0,1
401656360,TIMEOUT,0.0,07:11.0,1
401656360,SUBSTITUTION,0.0,07:11.0,1
401656360,SUBSTITUTION,0.0,07:11.0,1
401656360,FREE_THROW,0.0,07:11.0,1
401656360,FREE_THROW,0.0,07:11.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,19.0,06:52.0,1
401656360,BLOCK_AND_NO_POSSESSION_CHANGE,6.0,06:46.0,1
401656360,STEAL_TURNOVER,1.0,06:45.0,1
401656360,MADE_SHOT,2.0,06:43.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,06:23.0,1
401656360,PERSONAL_FOUL,7.0,06:16.0,1
401656360,PERSONAL_FOUL,10.0,06:06.0,1
401656360,SHOOTING_FOUL,8.0,05:58.0,1
401656360,FREE_THROW,0.0,05:58.0,1
401656360,SUBSTITUTION,0.0,05:58.0,1
401656360,FREE_THROW,0.0,05:58.0,1
401656360,BLOCK_AND_POSSESSION_CHANGE,9.0,05:49.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,05:35.0,1
401656360,SHOOTING_FOUL,13.0,05:22.0,1
401656360,FREE_THROW,0.0,05:22.0,1
401656360,SUBSTITUTION,0.0,05:22.0,1
401656360,FREE_THROW_DEFENSIVE_REBOUND,0.0,05:22.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,05:03.0,1
401656360,OUT_OF_BOUNCE_TURNOVER,6.0,04:57.0,1
401656360,TRAVELING_TURNOVER,4.0,04:53.0,1
401656360,MADE_SHOT,16.0,04:37.0,1
401656360,MADE_SHOT,19.0,04:18.0,1
401656360,TRAVELING_TURNOVER,17.0,04:01.0,1
401656360,SUBSTITUTION,0.0,04:01.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,03:48.0,1
401656360,MADE_SHOT,8.0,03:40.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,21.0,03:19.0,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,2.0,03:17.0,1
401656360,MADE_SHOT,8.0,03:09.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,18.0,02:51.0,1
401656360,LOOSE_BALL_FOUL,0.0,02:51.0,1
401656360,FREE_THROW,0.0,02:51.0,1
401656360,SUBSTITUTION,0.0,02:51.0,1
401656360,SUBSTITUTION,0.0,02:51.0,1
401656360,SUBSTITUTION,0.0,02:51.0,1
401656360,FREE_THROW,0.0,02:51.0,1
401656360,SHOOTING_FOUL,13.0,02:38.0,1
401656360,FREE_THROW,0.0,02:38.0,1
401656360,FREE_THROW,0.0,02:38.0,1
401656360,PERSONAL_FOUL,18.0,02:20.0,1
401656360,SUBSTITUTION,0.0,02:20.0,1
401656360,FREE_THROW,0.0,02:20.0,1
401656360,SUBSTITUTION,0.0,02:20.0,1
401656360,SUBSTITUTION,0.0,02:20.0,1
401656360,FREE_THROW,0.0,02:20.0,1
401656360,TRAVELING_TURNOVER,18.0,02:02.0,1
401656360,PERSONAL_FOUL,7.0,01:55.0,1
401656360,FREE_THROW,0.0,01:55.0,1
401656360,FREE_THROW,0.0,01:55.0,1
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,25.0,01:30.0,1
401656360,LOOSE_BALL_FOUL,0.0,01:30.0,1
401656360,FREE_THROW,0.0,01:30.0,1
401656360,FREE_THROW_OFFENSIVE_REBOUND,0.0,01:30.0,1
401656360,STEAL_TURNOVER,2.0,01:28.0,1
401656360,ASSIST_MADE_SHOT,19.0,01:09.0,1
401656360,MADE_SHOT,23.9,00:45.100,1
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,15.900000000000002,00:29.199,1
401656360,MADE_SHOT,21.0,00:08.199,1
401656360,ASSIST_MADE_SHOT,3.1999999999999993,00:05.0,1
401656360,SHOOTING_FOUL,5.0,00:00.0,1
401656360,FREE_THROW,0.0,00:00.0,1
401656360,FREE_THROW,0.0,00:00.0,1
401656360,SUBSTITUTION,0.0,00:00.0,1
401656360,FREE_THROW,0.0,00:00.0,1
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,SUBSTITUTION,0.0,12:00.0,2
401656360,ASSIST_MADE_SHOT,19.0,11:41.0,2
401656360,MADE_SHOT,17.0,11:24.0,2
401656360,ASSIST_MADE_SHOT,16.0,11:08.0,2
401656360,ASSIST_MADE_SHOT,13.0,10:55.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,10:36.0,2
401656360,OUT_OF_BOUNCE_TURNOVER,6.0,10:30.0,2
401656360,OUT_OF_BOUNCE_TURNOVER,6.0,10:24.0,2
401656360,MADE_SHOT,16.0,10:08.0,2
401656360,OUT_OF_BOUNCE_TURNOVER,20.0,09:48.0,2
401656360,SUBSTITUTION,0.0,09:48.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,09:37.0,2
401656360,ASSIST_MADE_SHOT,8.0,09:29.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,09:12.0,2
401656360,ASSIST_MADE_SHOT,13.0,08:59.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,08:45.0,2
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,9.0,08:36.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,08:25.0,2
401656360,OFFENSIVE_FOUL,4.0,08:21.0,2
401656360,OFFENSIVE_FOUL_TURNOVER,0.0,08:21.0,2
401656360,SUBSTITUTION,0.0,08:21.0,2
401656360,SUBSTITUTION,0.0,08:21.0,2
401656360,SUBSTITUTION,0.0,08:21.0,2
401656360,ASSIST_MADE_SHOT,20.0,08:01.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,07:37.0,2
401656360,BLOCK_AND_NO_POSSESSION_CHANGE,8.0,07:29.0,2
401656360,STEAL_TURNOVER,14.0,07:15.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,10.0,07:05.0,2
401656360,TIMEOUT,5.0,07:00.0,2
401656360,SUBSTITUTION,0.0,07:00.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,06:42.0,2
401656360,DEFENSIVE_THREE_SECONDS_FOUL,18.0,06:24.0,2
401656360,FREE_THROW_TECHNICAL,0.0,06:24.0,2
401656360,SUBSTITUTION,0.0,06:24.0,2
401656360,SUBSTITUTION,0.0,06:24.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,06:13.0,2
401656360,MADE_SHOT,8.0,06:05.0,2
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,25.0,05:40.0,2
401656360,ASSIST_MADE_SHOT,3.0,05:37.0,2
401656360,ASSIST_MADE_SHOT,15.0,05:22.0,2
401656360,ASSIST_MADE_SHOT,13.0,05:09.0,2
401656360,STEAL_TURNOVER,13.0,04:56.0,2
401656360,MADE_SHOT,0.0,04:56.0,2
401656360,SHOOTING_FOUL,0.0,04:56.0,2
401656360,SUBSTITUTION,0.0,04:56.0,2
401656360,FREE_THROW,0.0,04:56.0,2
401656360,ASSIST_MADE_SHOT,13.0,04:43.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,04:26.0,2
401656360,PERSONAL_FOUL,10.0,04:16.0,2
401656360,SUBSTITUTION,0.0,04:16.0,2
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,12.0,04:04.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,03:58.0,2
401656360,TIMEOUT,2.0,03:56.0,2
401656360,SUBSTITUTION,0.0,03:56.0,2
401656360,SUBSTITUTION,0.0,03:56.0,2
401656360,SUBSTITUTION,0.0,03:56.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,03:42.0,2
401656360,ASSIST_MADE_SHOT,12.0,03:30.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,03:18.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,03:01.0,2
401656360,ASSIST_MADE_SHOT,10.0,02:51.0,2
401656360,ASSIST_MADE_SHOT,21.0,02:30.0,2
401656360,MADE_SHOT,14.0,02:16.0,2
401656360,MADE_SHOT,17.0,01:59.0,2
401656360,SHOOTING_FOUL,0.0,01:59.0,2
401656360,FREE_THROW,0.0,01:59.0,2
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,20.0,01:39.0,2
401656360,ASSIST_MADE_SHOT,5.0,01:34.0,2
401656360,PERSONAL_FOUL,19.0,01:15.0,2
401656360,FREE_THROW,0.0,01:15.0,2
401656360,SUBSTITUTION,0.0,01:15.0,2
401656360,SUBSTITUTION,0.0,01:15.0,2
401656360,SUBSTITUTION,0.0,01:15.0,2
401656360,FREE_THROW,0.0,01:15.0,2
401656360,VIOLATION,0.0,01:15.0,2
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,00:56.0,2
401656360,ASSIST_MADE_SHOT,19.0,00:37.0,2
401656360,ASSIST_MADE_SHOT,15.0,00:22.0,2
401656360,VIOLATION,0.0,00:22.0,2
401656360,SUBSTITUTION,0.0,12:00.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,11:42.0,3
401656360,ASSIST_MADE_SHOT,18.0,11:24.0,3
401656360,STEAL_TURNOVER,10.0,11:14.0,3
401656360,ASSIST_MADE_SHOT,14.0,11:00.0,3
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,29.0,10:31.0,3
401656360,ASSIST_MADE_SHOT,1.0,10:30.0,3
401656360,SHOOTING_FOUL,0.0,10:30.0,3
401656360,FREE_THROW,0.0,10:30.0,3
401656360,ASSIST_MADE_SHOT,16.0,10:14.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,09:54.0,3
401656360,STEAL_TURNOVER,5.0,09:49.0,3
401656360,ASSIST_MADE_SHOT,5.0,09:44.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,09:32.0,3
401656360,ASSIST_MADE_SHOT,10.0,09:22.0,3
401656360,ASSIST_MADE_SHOT,25.0,08:57.0,3
401656360,BLOCK_AND_POSSESSION_CHANGE,24.0,08:33.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,08:14.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,08:02.0,3
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,8.0,07:54.0,3
401656360,STEAL_TURNOVER,2.0,07:52.0,3
401656360,TRANSITION_TAKE_FOUL,0.0,07:52.0,3
401656360,FREE_THROW,0.0,07:52.0,3
401656360,SUBSTITUTION,0.0,07:52.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,11.0,07:41.0,3
401656360,ASSIST_MADE_SHOT,11.0,07:30.0,3
401656360,TIMEOUT,1.0,07:29.0,3
401656360,SUBSTITUTION,0.0,07:29.0,3
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,18.0,07:11.0,3
401656360,ASSIST_MADE_SHOT,11.0,07:00.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,18.0,06:42.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,6.0,06:36.0,3
401656360,ASSIST_MADE_SHOT,19.0,06:17.0,3
401656360,ASSIST_MADE_SHOT,11.0,06:06.0,3
401656360,SHOOTING_FOUL,0.0,06:06.0,3
401656360,SUBSTITUTION,0.0,06:06.0,3
401656360,FREE_THROW,0.0,06:06.0,3
401656360,LOOSE_BALL_FOUL,0.0,06:06.0,3
401656360,STEAL_TURNOVER,21.0,05:45.0,3
401656360,PERSONAL_FOUL,2.0,05:43.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,05:29.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,12.0,05:17.0,3
401656360,ASSIST_MADE_SHOT,20.0,04:57.0,3
401656360,TIMEOUT,1.0,04:56.0,3
401656360,SUBSTITUTION,0.0,04:56.0,3
401656360,SUBSTITUTION,0.0,04:56.0,3
401656360,SUBSTITUTION,0.0,04:56.0,3
401656360,SUBSTITUTION,0.0,04:56.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,26.0,04:30.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,15.0,04:15.0,3
401656360,STEAL_TURNOVER,21.0,03:54.0,3
401656360,ASSIST_MADE_SHOT,3.0,03:51.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,03:37.0,3
401656360,PERSONAL_FOUL,10.0,03:27.0,3
401656360,FREE_THROW,0.0,03:27.0,3
401656360,SUBSTITUTION,0.0,03:27.0,3
401656360,FREE_THROW,0.0,03:27.0,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,03:08.0,3
401656360,ASSIST_MADE_SHOT,11.0,02:57.0,3
401656360,TIMEOUT,0.0,02:57.0,3
401656360,SUBSTITUTION,0.0,02:57.0,3
401656360,SUBSTITUTION,0.0,02:57.0,3
401656360,SUBSTITUTION,0.0,02:57.0,3
401656360,ASSIST_MADE_SHOT,11.0,02:46.0,3
401656360,MADE_SHOT,20.0,02:26.0,3
401656360,SHOOTING_FOUL,11.0,02:15.0,3
401656360,FREE_THROW,0.0,02:15.0,3
401656360,FREE_THROW_DEFENSIVE_REBOUND,0.0,02:15.0,3
401656360,ASSIST_MADE_SHOT,11.0,02:04.0,3
401656360,ASSIST_MADE_SHOT,22.0,01:42.0,3
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,30.0,01:12.0,3
401656360,STEAL_TURNOVER,10.0,01:02.0,3
401656360,BLOCK_AND_POSSESSION_CHANGE,5.899999999999999,00:56.100,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,5.0,00:51.100,3
401656360,SHOOTING_FOUL,9.899999999999999,00:41.200,3
401656360,FREE_THROW,0.0,00:41.200,3
401656360,SUBSTITUTION,0.0,00:41.200,3
401656360,SUBSTITUTION,0.0,00:41.200,3
401656360,FREE_THROW,0.0,00:41.200,3
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,15.100000000000001,00:26.100,3
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,5.100000000000001,00:21.0,3
401656360,SHOOTING_FOUL,17.9,00:03.100,3
401656360,FREE_THROW,0.0,00:03.100,3
401656360,SUBSTITUTION,0.0,00:03.100,3
401656360,SUBSTITUTION,0.0,00:03.100,3
401656360,FREE_THROW,0.0,00:03.100,3
401656360,MADE_SHOT,3.1,00:00.0,3
401656360,SUBSTITUTION,0.0,12:00.0,4
401656360,SUBSTITUTION,0.0,12:00.0,4
401656360,SUBSTITUTION,0.0,12:00.0,4
401656360,ASSIST_MADE_SHOT,24.0,11:36.0,4
401656360,TRAVELING_TURNOVER,20.0,11:16.0,4
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,12.0,11:04.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,2.0,11:02.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,10:53.0,4
401656360,STEAL_TURNOVER,7.0,10:46.0,4
401656360,ASSIST_MADE_SHOT,5.0,10:41.0,4
401656360,ASSIST_MADE_SHOT,15.0,10:26.0,4
401656360,ASSIST_MADE_SHOT,19.0,10:07.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,09:45.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,14.0,09:31.0,4
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,13.0,09:18.0,4
401656360,SHOOTING_FOUL,1.0,09:17.0,4
401656360,FREE_THROW,0.0,09:17.0,4
401656360,SUBSTITUTION,0.0,09:17.0,4
401656360,SUBSTITUTION,0.0,09:17.0,4
401656360,SUBSTITUTION,0.0,09:17.0,4
401656360,FREE_THROW,0.0,09:17.0,4
401656360,ASSIST_MADE_SHOT,20.0,08:57.0,4
401656360,ASSIST_MADE_SHOT,16.0,08:41.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,27.0,08:14.0,4
401656360,MADE_SHOT,8.0,08:06.0,4
401656360,TIMEOUT,0.0,08:06.0,4
401656360,SUBSTITUTION,0.0,08:06.0,4
401656360,SUBSTITUTION,0.0,08:06.0,4
401656360,MADE_SHOT,23.0,07:43.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,07:23.0,4
401656360,SHOOTING_FOUL,17.0,07:06.0,4
401656360,FREE_THROW,0.0,07:06.0,4
401656360,SUBSTITUTION,0.0,07:06.0,4
401656360,SUBSTITUTION,0.0,07:06.0,4
401656360,FREE_THROW,0.0,07:06.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,22.0,06:44.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,9.0,06:35.0,4
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,12.0,06:23.0,4
401656360,MADE_SHOT,2.0,06:21.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,20.0,06:01.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,13.0,05:48.0,4
401656360,MADE_SHOT,21.0,05:27.0,4
401656360,MADE_SHOT,16.0,05:11.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,04:47.0,4
401656360,ASSIST_MADE_SHOT,7.0,04:40.0,4
401656360,TIMEOUT,0.0,04:40.0,4
401656360,SUBSTITUTION,0.0,04:40.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,04:16.0,4
401656360,STEAL_TURNOVER,9.0,04:07.0,4
401656360,ASSIST_MADE_SHOT,4.0,04:03.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,17.0,03:46.0,4
401656360,MISSED_SHOT_OFFENSIVE_REBOUND,10.0,03:36.0,4
401656360,ASSIST_MADE_SHOT,2.0,03:34.0,4
401656360,TIMEOUT,2.0,03:32.0,4
401656360,SUBSTITUTION,0.0,03:32.0,4
401656360,ASSIST_MADE_SHOT,15.0,03:17.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,19.0,02:58.0,4
401656360,SHOOTING_FOUL,7.0,02:51.0,4
401656360,FREE_THROW,0.0,02:51.0,4
401656360,FREE_THROW,0.0,02:51.0,4
401656360,STEAL_TURNOVER,19.0,02:32.0,4
401656360,STEAL_TURNOVER,11.0,02:21.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,01:57.0,4
401656360,SHOOTING_FOUL,8.0,01:49.0,4
401656360,FREE_THROW,0.0,01:49.0,4
401656360,FREE_THROW,0.0,01:49.0,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,24.0,01:25.0,4
401656360,MADE_SHOT,10.0,01:15.0,4
401656360,SHOOTING_FOUL,0.0,01:15.0,4
401656360,FREE_THROW,0.0,01:15.0,4
401656360,BLOCK_AND_POSSESSION_CHANGE,21.0,00:54.0,4
401656360,BLOCK_AND_POSSESSION_CHANGE,4.899999999999999,00:49.100,4
401656360,MADE_SHOT,20.0,00:29.100,4
401656360,TIMEOUT,0.0,00:29.100,4
401656360,MISSED_SHOT_DEFENSIVE_REBOUND,4.0,00:25.100,4
401656360,SHOT_CLOCK_TURNOVER,24.0,00:01.100,4
